cgpa,internships,projects_count,github_activity_score,leetcode_rating,codechef_rating,coding_score,aptitude_score,communication_score,attendance_percentage,certifications_count,project_impact_score,certification_impact_score,placement_score
5.3,0,6,92,1463,1732,20.4,65,65,76,2,96,74,80.72
7.0,0,4,51,1024,900,4.3,46,67,78,1,70,55,67.18
8.5,0,4,45,1685,1554,22.1,84,70,72,0,47,52,81.32
7.1,2,3,29,939,0,5.2,44,82,85,0,83,68,74.96
7.2,1,0,0,1819,2027,30.9,67,67,93,4,60,78,76.27
8.7,2,2,15,0,0,6.3,82,50,89,3,73,80,78.54
6.6,1,0,0,0,900,2.7,61,50,72,1,66,58,56.18
5.6,1,2,19,1341,1031,10.2,83,63,64,3,79,48,70.38
7.3,1,4,70,1464,0,12.3,56,64,84,1,70,54,75.07
6.9,2,4,57,0,900,4.4,39,59,63,1,76,69,71.41
6.3,1,3,40,1667,1547,21.6,73,50,85,4,75,78,74.57
7.3,0,1,11,1413,1166,13.1,66,46,92,2,65,51,62.51
8.1,1,0,8,1278,1255,10.2,42,90,83,8,52,66,74.39
7.5,1,5,70,1585,1329,16.5,58,47,67,0,80,61,78.82
7.9,1,1,5,0,900,4.1,42,53,68,1,32,29,53.2
9.7,2,0,16,2159,0,33.3,59,69,78,4,67,46,83.78
7.1,1,1,17,1736,1924,26.6,100,66,95,0,61,54,76.89
7.8,2,1,26,0,900,3.2,77,66,79,3,48,54,75.5
6.9,1,3,45,1272,1327,11.9,71,34,66,3,37,60,73.74
6.5,2,1,0,0,900,3.0,63,65,76,1,61,42,63.86
6.8,2,1,41,1394,1224,12.0,78,77,99,3,38,60,71.66
6.9,1,3,45,1356,1330,13.4,61,64,63,3,47,63,71.23
7.9,2,2,28,1190,1185,9.7,27,96,91,2,24,66,70.76
10.0,3,4,66,0,900,5.4,35,92,74,4,94,56,94.17
6.6,1,2,16,1679,1818,26.2,50,54,82,0,37,76,63.14
7.0,1,2,10,1402,1981,22.4,52,52,87,3,88,48,70.17
7.4,2,1,30,1595,1696,23.3,60,45,70,2,83,51,70.96
8.0,1,3,63,800,900,5.1,81,64,89,1,60,93,80.43
7.8,0,1,26,1707,0,19.4,67,68,82,3,54,30,64.16
9.0,3,1,34,1322,1166,9.7,63,85,91,6,61,81,84.35
4.6,0,1,3,1198,0,5.9,40,53,82,2,45,58,46.78
4.6,2,4,52,1098,1216,8.5,57,41,97,2,67,52,66.91
6.9,2,2,24,1224,1281,11.1,48,78,61,2,48,90,70.62
8.8,4,3,61,1371,1222,13.3,41,47,85,3,50,45,87.28
5.6,0,1,29,1766,1784,25.3,10,63,80,2,93,80,59.11
4.0,1,2,49,1366,0,10.6,38,55,67,1,70,59,50.85
8.2,1,3,36,1794,1667,25.5,91,66,91,5,78,70,90.07
7.8,1,4,41,1587,1174,15.5,80,58,67,0,64,38,71.1
6.2,0,3,65,0,900,1.8,44,77,85,1,55,46,68.42
6.3,1,6,82,2045,2200,36.0,51,64,74,3,59,40,85.11
6.3,1,4,73,1349,900,9.0,100,65,100,1,79,68,87.07
7.6,0,3,45,1624,1067,13.5,100,73,84,4,55,89,84.75
6.7,2,4,91,1874,0,25.4,63,37,84,0,84,48,82.7
8.1,2,3,63,1689,1876,26.5,73,47,94,4,57,69,89.74
4.1,2,0,7,1448,1111,11.2,65,39,78,3,68,79,55.86
6.5,3,3,46,1353,1407,12.4,54,60,83,1,78,42,71.93
6.1,1,4,58,916,900,5.1,64,44,65,0,100,50,70.54
7.2,4,2,16,1428,1277,12.7,71,48,78,0,51,67,77.6
6.9,3,3,38,1223,1318,9.7,78,56,78,4,59,81,84.49
8.5,1,6,73,1337,1085,10.8,65,80,59,1,77,68,85.07
5.3,0,1,25,0,900,4.1,65,70,82,0,79,36,49.35
7.6,1,3,33,1515,1036,12.4,37,72,91,1,68,67,73.05
8.2,1,2,31,1031,1010,4.8,45,73,86,1,41,36,69.27
9.7,1,2,28,1202,0,5.2,27,68,90,2,87,84,72.68
6.9,1,1,23,1616,1574,19.2,68,64,85,4,38,37,66.47
7.9,2,4,80,1120,991,6.2,49,63,78,5,70,74,85.01
5.3,1,3,62,0,900,2.9,56,57,59,1,53,48,60.82
4.6,0,5,50,1486,1383,15.4,61,57,69,2,61,61,60.99
8.5,3,2,33,1079,900,4.2,65,60,79,2,44,33,78.31
7.5,1,1,17,1657,1486,20.2,25,30,72,0,74,35,57.14
8.9,4,1,12,1697,1720,25.1,66,77,68,1,57,64,85.91
5.9,0,1,54,1870,1733,27.7,52,59,100,2,51,62,67.0
8.1,4,4,50,1873,1791,27.0,75,38,92,0,91,67,95.51
9.7,0,3,39,1582,0,16.1,54,80,99,0,86,52,80.07
8.0,0,3,72,0,900,3.5,48,69,72,3,65,10,73.9
7.8,0,3,60,0,900,2.1,80,38,77,4,57,77,74.55
7.5,2,5,63,971,0,5.3,42,90,74,0,60,65,77.92
5.6,3,4,69,1500,1768,20.3,50,55,58,2,75,89,78.54
9.1,1,1,18,1637,1649,22.0,43,100,82,2,32,57,78.1
6.8,4,0,7,1536,1736,21.5,51,78,73,2,50,27,71.08
8.1,1,2,21,0,900,3.4,90,89,72,2,35,45,76.24
5.6,2,1,0,0,900,3.4,38,57,70,2,49,73,54.0
6.1,3,6,60,1998,2200,36.0,55,61,77,4,100,66,86.73
9.2,1,3,29,1889,2200,34.1,74,77,85,3,64,84,86.3
7.1,1,2,40,1507,1556,18.8,55,65,68,0,86,73,71.06
9.2,3,3,48,1723,1571,21.9,67,77,74,1,62,36,90.91
7.4,3,2,50,1060,1003,5.4,50,60,75,1,80,42,75.65
5.3,4,1,3,1556,1608,20.5,58,27,76,1,35,37,60.66
8.6,3,4,84,1120,1169,8.7,55,58,69,6,57,76,89.05
6.8,0,4,83,1446,1343,14.3,56,67,83,2,93,30,74.62
8.3,3,1,22,1296,1292,11.6,81,70,78,1,56,49,76.58
7.5,1,3,35,1304,0,8.3,49,94,75,3,52,66,72.99
5.6,5,4,48,1256,0,9.1,65,50,82,5,80,98,89.23
7.7,1,1,24,1379,1286,10.4,77,68,76,3,57,63,73.51
10.0,1,0,38,1328,1662,15.2,69,80,69,2,69,42,79.55
8.1,1,2,32,1689,1989,25.9,55,71,80,1,40,28,69.62
7.4,1,3,22,0,0,2.0,84,49,79,1,62,67,67.53
8.8,0,3,74,1420,1893,21.1,62,72,58,2,67,71,81.52
7.8,3,1,15,0,0,0.0,75,47,87,2,82,51,75.04
7.8,3,2,55,1486,1587,19.1,50,55,65,0,73,40,73.84
6.2,0,1,31,1587,1919,24.6,70,55,78,0,40,39,63.41
7.8,2,3,43,1586,0,17.6,72,60,74,1,77,64,84.37
8.7,2,3,60,1179,900,6.4,46,41,79,3,16,58,73.89
6.5,1,1,10,1420,1542,18.1,84,58,72,2,38,62,65.69
9.2,1,1,17,1571,1553,19.7,80,69,80,1,71,62,80.54
7.4,3,4,50,1235,1148,8.2,50,65,91,2,81,59,77.92
6.4,2,3,42,1201,900,5.8,34,54,73,1,53,79,61.31
8.7,1,4,66,0,900,2.3,56,97,74,1,49,77,83.45
7.2,2,4,66,0,900,4.0,58,64,70,3,85,63,77.21
8.4,0,4,34,1148,1319,8.8,49,57,81,0,84,73,70.15
7.1,1,1,13,1560,1851,23.5,51,65,75,1,65,59,66.22
7.4,0,1,16,1411,976,11.3,74,51,79,4,58,94,63.34
8.1,0,1,30,1454,1498,15.2,88,79,66,1,45,64,74.11
7.8,2,3,24,965,900,4.8,74,71,78,3,75,26,77.04
5.1,3,3,56,1521,0,15.2,82,80,60,2,50,72,81.33
6.2,1,2,17,1536,1872,22.2,60,74,83,0,47,57,61.39
8.6,0,2,37,1579,1556,20.4,32,89,71,3,47,63,72.51
7.3,2,1,38,1932,1914,29.8,50,26,73,2,74,37,66.67
6.9,3,7,75,1272,1415,11.7,46,43,79,2,92,62,87.43
5.9,2,5,73,1646,1764,23.7,77,68,67,1,54,83,84.36
6.2,3,2,31,1600,1544,18.2,22,48,67,0,43,54,63.69
5.1,1,2,19,1636,1812,24.0,62,79,100,2,100,53,70.36
7.4,2,2,15,1406,1347,15.1,57,57,77,3,89,37,71.47
6.8,0,1,11,0,900,2.9,66,77,87,1,37,45,59.79
6.3,1,2,21,1729,1415,21.4,42,66,71,1,74,58,63.34
7.4,1,3,42,1281,0,8.4,80,60,76,2,21,69,74.79
7.9,1,2,27,1359,0,10.1,63,52,70,1,49,40,64.12
10.0,4,4,64,1444,1523,17.7,39,74,91,2,39,47,93.23
5.7,3,4,70,1431,1149,11.6,42,53,80,7,53,68,78.04
8.9,0,3,23,1612,1501,18.9,52,53,74,0,69,38,68.87
8.7,0,2,30,1578,1448,16.3,69,42,83,0,71,63,70.51
6.6,1,4,43,1580,1710,22.7,46,60,71,2,57,62,71.88
7.7,1,1,5,1896,2200,33.4,70,78,64,0,79,38,71.48
7.0,2,4,34,1437,1246,15.8,59,65,89,0,68,51,76.48
7.7,3,5,45,1816,1587,24.2,86,74,75,1,93,70,91.61
9.3,4,1,14,1180,1439,11.3,49,65,81,4,40,71,78.52
8.2,2,2,39,1461,1282,15.3,58,51,75,2,25,33,67.21
8.1,3,1,27,0,0,2.9,75,75,82,2,72,67,77.11
7.0,1,3,30,0,0,0.0,44,56,58,2,40,60,62.2
5.7,0,5,52,0,900,5.0,43,57,70,3,100,59,66.38
7.2,1,2,37,1479,1094,11.7,39,72,59,5,25,70,67.91
8.9,1,1,15,1107,900,5.7,70,78,94,0,82,62,74.73
5.7,2,3,59,1513,0,13.6,33,58,79,1,96,62,65.77
6.2,0,0,0,1534,1384,17.9,65,72,74,1,69,71,60.76
7.7,1,4,30,1679,0,19.8,47,71,69,3,79,67,75.65
6.3,1,2,43,0,900,2.6,47,67,89,3,52,100,66.94
6.5,4,4,29,1644,1929,24.5,25,80,95,1,80,64,85.24
7.0,1,5,48,1116,0,3.8,58,69,81,1,74,50,70.81
5.9,2,2,23,1858,1610,26.8,46,86,80,3,33,47,69.82
6.3,2,0,5,1361,1334,12.4,56,36,80,0,30,66,58.59
8.3,1,4,67,1318,1623,17.1,56,49,72,1,61,51,78.41
5.9,1,2,18,1647,1433,18.9,91,49,76,0,70,56,65.77
5.6,3,5,89,1755,1898,28.6,43,39,59,0,100,50,81.51
6.7,1,2,11,1358,0,7.2,69,88,67,3,56,58,70.62
8.4,4,4,52,1486,1247,13.9,53,90,81,3,57,32,96.06
7.3,0,4,70,1773,1698,25.0,70,73,75,1,74,64,74.85
6.9,0,1,35,1220,942,5.7,56,65,89,0,66,55,63.61
7.6,3,2,0,800,1110,6.2,91,45,66,3,61,42,71.45
5.4,3,3,86,1661,0,17.7,58,63,88,4,78,81,85.63
8.1,5,4,53,1774,1904,26.4,61,66,72,1,89,26,90.26
8.0,2,2,38,1021,1149,7.5,81,77,71,1,39,62,83.0
7.0,4,7,88,1493,1378,16.5,53,53,71,2,80,66,89.01
8.7,3,2,66,1350,900,8.6,78,74,70,2,84,59,86.12
6.1,3,2,53,1538,1651,19.2,81,74,84,3,39,100,77.23
8.9,1,2,65,879,900,5.6,50,80,72,4,57,100,78.68
7.7,1,2,41,1119,963,5.8,74,65,59,2,47,42,71.52
7.1,4,3,59,1634,1931,26.1,42,82,81,2,89,45,91.77
7.5,1,1,6,1460,1826,20.8,63,48,81,2,34,63,61.13
7.4,1,1,18,1951,0,26.5,48,66,76,3,71,48,69.7
9.0,1,2,47,1676,1482,19.7,58,75,78,3,78,71,79.4
6.2,1,0,14,1211,900,5.5,72,58,77,4,74,100,58.31
6.6,1,1,23,1715,1315,19.6,80,71,84,1,55,58,68.17
8.7,0,5,58,2012,1815,32.0,17,82,92,3,67,70,86.92
6.8,3,3,63,1478,0,14.7,44,31,66,1,70,32,64.45
8.6,1,3,63,1620,1732,24.2,84,90,96,3,95,48,94.59
9.5,1,5,85,1747,2011,27.8,60,59,91,1,70,20,85.91
7.0,0,3,50,0,900,2.6,59,79,75,2,52,53,65.28
8.3,0,5,70,1449,1449,16.8,77,53,80,3,94,82,85.59
6.1,0,3,62,865,900,3.6,15,65,91,2,48,39,58.36
8.4,2,3,60,1666,1800,25.4,42,73,84,0,83,61,79.82
7.7,0,0,0,1739,1683,23.8,77,60,83,1,60,51,65.68
8.1,3,4,62,0,0,1.3,29,56,89,3,85,64,81.79
6.7,0,1,31,1938,2028,33.1,60,100,62,3,29,97,70.05
5.5,0,2,23,1169,1229,9.3,22,48,69,1,48,74,47.46
8.1,0,3,59,1183,1041,6.8,50,87,76,2,56,54,71.54
5.0,0,5,80,1293,1627,14.5,80,100,88,3,71,54,82.82
7.1,2,0,3,1449,1780,20.9,26,55,95,1,54,42,60.92
8.6,3,1,1,1661,1345,19.2,54,40,84,3,54,92,73.91
7.7,2,1,30,1163,900,5.5,75,62,72,1,53,67,71.6
9.8,0,0,39,1784,1673,25.4,44,61,77,2,22,75,74.73
8.7,1,0,13,1769,1568,22.3,65,76,70,1,66,44,75.26
6.7,1,0,19,1778,1366,20.6,92,52,72,0,35,55,67.68
7.5,4,2,16,1406,1311,13.0,73,59,70,0,74,52,78.73
7.4,0,2,33,829,1185,5.8,63,61,83,3,31,40,63.73
5.6,2,2,32,1980,2094,32.2,88,37,82,1,68,35,66.55
6.4,1,5,56,1322,1526,15.1,62,55,88,0,76,29,74.04
6.8,1,2,40,1715,2045,28.8,57,58,80,1,63,54,74.85
5.1,1,5,76,1536,1728,21.8,41,43,74,2,55,33,64.92
7.6,0,3,41,1838,1796,27.6,75,68,82,3,90,92,85.62
7.2,2,5,69,1484,0,13.0,96,79,90,2,74,85,91.45
5.5,0,5,100,1520,1320,17.7,21,52,84,5,51,53,70.51
8.0,2,2,24,1553,0,16.6,44,63,91,1,81,32,73.76
8.4,0,4,41,1625,1974,24.7,58,60,80,3,53,64,76.05
7.8,4,2,16,1129,1513,11.1,44,91,63,2,57,60,78.0
7.1,0,2,37,2062,1959,33.7,74,50,86,3,82,56,72.85
8.2,3,2,0,1478,1344,15.0,71,53,86,0,64,64,72.73
8.3,3,4,50,1672,1811,26.6,67,55,95,1,45,40,85.93
7.9,4,4,43,1954,1679,27.4,93,83,70,0,45,53,91.13
6.5,1,1,21,1497,0,14.1,65,80,80,2,43,43,66.34
7.8,2,3,45,1201,1259,9.6,50,49,79,2,69,41,76.36
8.9,1,3,51,1191,1018,5.4,39,79,75,3,69,71,78.98
6.8,0,3,55,1365,1639,17.0,68,53,63,2,99,59,71.36
10.0,1,3,63,1600,1664,24.2,39,47,74,6,41,95,87.7
6.9,0,1,16,1631,1596,23.1,73,38,75,5,76,42,63.71
7.5,5,2,24,1838,2083,30.1,51,59,73,2,81,35,84.19
6.7,0,3,58,1039,1076,9.0,23,73,82,2,88,79,60.45
7.8,1,2,9,1566,1387,16.9,78,63,93,4,40,53,75.03
5.4,2,1,33,1684,2000,28.1,70,58,85,2,52,59,70.53
6.8,1,5,72,1673,1666,24.4,74,31,69,1,76,60,71.91
6.2,2,3,52,800,900,3.9,32,52,88,0,60,45,61.06
7.7,0,0,15,1388,1458,17.8,83,58,89,1,59,50,63.41
8.7,1,2,36,1744,1264,19.4,93,59,83,2,61,60,80.89
8.3,1,1,24,1256,1778,17.3,42,48,94,2,81,44,65.09
4.7,4,1,5,1144,1234,9.5,67,84,76,2,74,54,69.26
10.0,2,1,12,1669,1759,22.3,52,79,99,3,32,76,86.77
7.9,4,2,60,1589,1777,22.5,52,77,80,1,65,51,86.37
6.6,0,2,44,1569,1123,12.6,64,61,54,1,39,35,63.98
7.7,1,1,37,0,900,2.1,49,84,100,1,29,65,67.63
7.7,0,1,16,1306,1052,8.4,56,48,66,4,57,75,59.31
6.7,0,4,59,1105,1003,5.5,95,73,77,2,49,50,74.21
7.7,0,3,53,1784,1892,27.2,36,44,73,0,91,10,61.07
6.8,2,3,64,2500,2200,43.3,66,61,75,2,60,61,84.2
7.0,0,2,31,1013,900,4.8,100,61,77,1,89,94,72.58
6.7,1,1,29,1806,1925,29.3,60,61,87,2,66,71,75.47
5.8,3,3,56,1448,1626,18.1,72,57,82,0,63,39,76.4
7.7,2,2,48,1595,1318,16.6,46,28,77,2,56,25,67.13
8.2,1,2,30,1482,1285,14.7,44,58,73,1,38,41,64.57
8.1,1,5,89,2158,2108,37.1,35,63,76,3,41,71,86.68
8.5,1,1,0,1259,1739,16.9,61,57,89,0,53,45,57.63
7.9,0,3,29,0,900,1.7,92,38,80,1,71,73,70.24
6.9,2,3,53,1319,1591,16.1,71,55,70,1,81,36,74.95
8.5,1,2,40,1522,2040,25.9,63,75,83,1,82,37,79.27
5.9,3,5,66,1670,1939,28.1,52,81,95,4,48,50,83.4
6.4,2,2,27,1900,1968,29.9,51,56,69,2,70,68,75.59
6.3,2,3,39,1647,1370,18.3,44,55,59,2,59,55,68.25
8.8,1,2,20,1567,1134,16.3,47,54,78,3,96,51,77.21
8.6,0,3,45,1367,0,11.3,69,90,84,1,100,68,81.35
8.1,2,0,0,1653,1700,23.1,100,52,93,2,76,79,77.57
8.8,1,0,26,1285,1860,16.5,75,60,70,2,43,30,74.04
6.4,0,2,39,1560,1503,19.5,50,66,75,2,29,75,65.26
7.9,0,2,53,1434,1472,16.4,46,78,73,2,44,54,69.04
7.3,0,3,48,0,900,2.0,44,53,85,1,66,73,67.45
8.5,2,6,81,1205,1256,10.9,100,62,67,1,89,57,92.39
7.4,0,3,47,1967,2200,34.9,76,58,92,2,59,72,81.21
7.0,1,4,47,1206,1537,11.2,67,39,83,1,77,36,71.96
8.1,1,2,15,1381,1382,12.0,80,71,65,2,78,42,74.12
8.6,1,1,7,1024,0,5.4,72,55,75,2,80,54,70.86
6.7,3,3,39,0,900,4.0,20,52,79,1,46,28,60.28
7.4,3,1,8,1449,1457,16.8,41,67,70,2,59,38,67.77
6.2,1,1,42,1630,1452,19.5,80,59,70,2,65,75,74.0
4.5,0,4,47,1227,1453,10.2,99,81,71,4,57,38,72.42
7.7,1,1,27,954,0,3.5,84,90,71,2,62,42,70.75
8.2,2,2,42,1387,1775,19.4,59,87,56,2,83,54,83.27
7.8,1,1,40,1452,1624,17.1,69,95,87,1,84,55,75.16
5.2,2,0,20,1429,1102,11.1,42,80,90,4,10,38,60.93
7.1,0,1,19,1975,0,25.7,67,34,60,3,64,51,63.43
4.8,2,3,71,1600,1269,17.0,64,62,79,2,72,58,71.48
9.1,0,4,39,1576,1977,26.1,60,71,74,5,85,75,80.52
6.2,2,2,19,1598,1784,23.6,72,62,74,4,76,46,73.04
9.0,1,2,37,1597,2157,29.5,63,58,69,1,57,31,82.05
8.6,2,3,47,1367,0,12.3,10,37,74,3,63,40,68.41
6.4,0,3,58,0,900,3.6,49,49,100,1,74,52,64.42
6.1,1,6,84,1219,1212,9.6,47,47,85,2,60,49,72.07
7.9,2,1,27,2241,2086,36.8,57,74,77,3,55,59,78.24
6.5,0,1,36,1456,1703,18.2,65,54,63,4,58,60,65.47
7.6,2,2,36,1506,1425,15.6,67,82,73,1,52,49,80.23
6.9,2,3,56,1513,0,15.4,56,88,77,3,44,56,79.7
5.4,1,3,34,1272,1039,7.5,57,42,69,1,69,61,60.1
4.8,1,3,35,0,900,4.0,17,36,80,4,77,81,54.01
7.8,1,1,35,0,900,2.4,79,70,76,2,73,60,73.36
6.8,1,3,47,1553,1696,21.2,63,69,86,2,72,66,75.03
6.8,1,4,60,1116,1366,10.0,56,61,70,2,67,39,71.3
8.3,2,4,47,1714,1474,20.3,54,45,82,2,74,81,84.36
8.9,1,4,51,1423,1553,19.3,33,71,83,2,55,66,80.48
7.2,0,2,38,1838,1925,30.2,95,57,80,1,75,81,77.17
7.1,0,0,5,0,900,2.0,48,71,75,1,12,50,47.09
8.1,0,2,21,1655,2092,27.4,31,60,84,3,53,56,66.24
5.9,1,3,33,1618,0,18.0,56,70,72,0,72,29,69.88
7.8,2,2,24,1261,1026,8.1,60,76,59,2,50,72,75.78
8.2,2,2,28,1521,0,13.7,80,54,74,2,58,34,78.2
8.3,0,3,41,1726,1685,22.3,57,76,78,1,65,58,73.96
5.2,4,4,81,1534,0,15.7,55,63,69,2,56,76,84.61
6.6,1,4,71,1092,1093,6.3,46,56,77,1,55,50,66.79
6.4,3,1,26,1795,1858,28.1,33,77,59,0,69,49,69.73
7.6,2,1,49,1726,1654,22.7,36,41,84,2,71,91,70.94
8.1,2,1,20,1049,900,5.9,69,56,83,2,51,16,72.32
9.3,0,3,53,1537,1582,19.8,68,86,77,1,53,51,83.63
6.9,0,2,38,1744,2039,28.5,77,63,90,2,62,39,74.83
6.9,0,3,53,1320,1465,12.7,56,58,68,1,45,64,59.44
8.9,2,4,46,1102,900,7.3,87,61,85,2,51,79,87.08
7.9,1,2,29,1177,0,5.9,43,50,81,2,49,38,61.08
9.0,2,0,0,1467,1404,14.6,52,88,73,1,78,65,75.4
7.8,1,4,64,1779,1917,30.4,58,65,76,1,58,60,76.14
6.1,3,1,22,1173,1209,9.8,57,58,77,4,69,77,68.08
5.9,0,2,5,1176,900,5.8,45,74,80,1,40,47,50.91
5.6,0,6,89,1408,1150,10.2,42,74,79,1,72,74,69.05
8.3,1,2,37,1706,1615,23.9,17,68,64,0,75,64,68.63
8.9,1,2,59,2026,1863,30.4,88,100,86,1,65,54,94.3
9.7,1,1,35,1526,1475,16.9,60,46,87,2,50,54,75.59
8.5,2,5,86,1297,1178,9.5,53,91,79,1,71,67,88.35
8.9,0,8,89,1261,1201,9.6,45,73,87,2,100,66,90.45
6.8,1,1,38,1911,2108,32.7,61,72,69,1,87,48,73.53
6.1,3,2,31,1121,1411,11.8,57,38,94,2,54,25,68.3
8.5,0,5,59,1558,1518,19.8,91,49,69,3,69,29,85.31
8.0,4,3,10,1895,2041,31.1,51,61,88,5,75,86,88.51
7.6,5,4,77,1452,1556,17.5,54,67,79,1,90,42,92.94
8.0,0,1,17,1175,1517,13.3,73,68,81,1,97,36,73.39
7.9,1,3,44,1658,0,19.1,71,60,90,2,37,56,72.38
9.0,1,5,74,0,0,2.5,38,56,84,2,76,61,79.44
9.1,2,1,49,1531,1705,19.9,69,68,70,1,43,42,76.08
8.2,1,5,66,1641,0,16.2,81,35,83,2,89,22,79.9
8.5,2,2,33,1673,2008,27.6,85,99,99,4,64,57,95.41
8.1,2,5,84,1655,1885,26.1,37,61,96,1,87,36,88.88
6.9,0,3,41,1588,1812,22.8,59,47,88,5,80,45,70.45
8.4,3,5,57,1703,1375,20.2,40,53,82,0,90,65,83.99
5.8,2,3,13,1904,0,26.0,75,38,70,2,67,34,67.61
8.8,1,1,42,1264,0,10.8,62,82,82,3,68,72,81.22
6.1,3,3,49,1420,0,11.5,81,66,77,1,42,63,75.93
7.8,2,4,66,1738,0,20.1,69,60,72,1,46,53,81.87
6.5,0,3,38,1478,1551,19.2,43,56,76,1,83,76,67.58
8.2,1,3,56,1120,0,4.0,61,57,70,3,65,77,76.37
7.5,1,2,25,1599,1578,19.6,46,29,100,1,60,28,64.42
5.6,0,2,36,1352,900,7.6,40,68,74,1,54,56,57.95
8.0,4,2,35,2136,2118,35.7,50,63,86,0,56,49,82.79
6.8,0,0,26,0,0,0.0,63,69,78,0,53,72,58.9
8.6,2,2,43,1797,1591,23.6,42,79,65,3,46,28,77.74
7.5,1,5,60,1847,1832,27.6,62,78,77,1,81,55,85.4
8.0,0,2,43,1512,1384,16.3,35,65,78,1,60,57,65.82
6.4,4,0,4,1593,1485,18.0,25,60,93,0,59,71,66.73
6.8,3,0,0,0,900,2.1,92,77,76,3,62,64,71.52
6.9,1,1,30,1397,1562,16.8,52,58,67,1,24,61,62.05
8.5,0,2,36,1248,1252,11.4,56,86,66,3,80,88,72.33
9.5,0,1,4,1226,1021,5.9,53,85,88,1,41,49,68.19
6.5,1,1,14,0,900,3.4,69,50,71,1,40,56,59.86
8.8,1,3,57,2140,2200,38.0,62,54,78,2,100,66,85.42
4.9,1,1,27,1619,1602,22.2,76,36,60,2,66,40,53.81
6.1,4,1,28,1103,0,5.1,65,72,94,2,71,33,71.67
6.3,1,2,61,1788,2183,30.8,59,15,68,1,53,60,60.42
5.9,3,2,48,2286,2050,39.3,78,14,87,2,53,59,73.14
5.6,2,1,20,1039,900,5.9,53,62,88,2,44,89,59.31
8.0,1,1,15,1680,0,17.8,59,39,99,1,61,50,65.47
7.2,3,1,11,1163,985,4.1,55,44,67,0,21,59,60.55
8.0,1,2,27,1846,1749,27.4,84,66,78,0,58,32,77.45
8.3,3,3,22,858,900,3.5,66,40,100,1,72,46,80.16
7.8,1,3,27,1523,1313,16.0,61,41,72,3,86,88,73.95
8.3,0,3,55,1633,0,19.1,20,89,77,5,41,45,73.07
7.4,3,3,69,1084,1149,7.1,66,68,85,6,87,80,88.77
6.1,1,1,22,1633,1442,18.9,72,72,87,1,62,76,68.02
8.8,3,3,35,0,900,2.0,76,56,97,2,40,55,78.15
6.8,4,4,6,1360,1023,9.4,56,87,72,1,73,36,81.63
6.4,0,1,47,0,900,3.7,71,10,72,5,69,86,62.33
7.3,1,2,13,2016,1957,33.0,68,35,79,2,79,74,74.66
6.4,1,5,47,1072,1095,7.6,23,31,95,4,72,63,67.44
7.0,2,3,41,1772,1847,26.8,80,45,72,1,81,63,81.02
7.9,2,1,21,1470,1769,21.3,57,82,74,1,47,44,74.33
7.9,1,8,100,1888,2065,31.3,64,94,72,1,96,44,98.0
6.4,1,1,9,1894,2167,31.9,48,60,76,3,61,61,65.55
6.9,2,0,16,1424,0,11.5,72,69,73,1,42,54,66.59
8.8,0,2,26,1486,1413,16.7,66,27,81,0,56,29,63.02
8.1,3,3,38,1772,1535,22.6,29,71,75,5,97,56,84.37
10.0,2,3,41,1656,1329,17.1,47,58,88,1,57,34,82.88
8.9,4,2,23,1464,1689,20.2,85,48,78,2,74,72,87.77
8.9,1,1,3,1249,900,5.7,74,59,59,0,61,59,65.8
5.8,0,4,40,0,900,1.3,54,54,93,8,76,83,72.03
8.4,1,1,5,1609,1471,18.9,54,85,86,4,82,15,73.84
7.4,0,3,52,1166,1112,7.1,44,36,89,2,85,37,65.07
6.8,4,4,63,1694,0,21.1,45,43,75,1,63,60,83.69
7.7,0,1,17,1833,1648,25.9,63,81,98,3,78,82,71.84
8.6,2,2,30,1252,0,7.6,89,45,85,3,62,67,81.68
8.1,1,3,63,1374,0,12.5,54,33,85,5,95,78,76.23
6.4,1,1,29,1310,1089,8.7,60,96,56,2,72,67,64.82
8.4,0,0,33,1816,1874,29.4,46,46,76,3,63,68,68.11
6.7,2,2,25,1516,1534,17.3,58,56,84,0,90,51,74.08
7.8,1,0,0,1390,1871,19.7,66,59,81,5,97,50,70.51
7.1,1,3,60,1694,0,18.8,94,82,72,1,80,69,86.02
7.2,3,4,57,1355,1476,15.7,81,62,50,4,68,74,85.53
8.4,1,1,9,0,900,2.5,81,69,79,1,51,61,68.07
6.3,1,0,17,1438,1258,13.4,51,70,81,0,77,56,59.82
9.8,1,1,11,1165,1009,5.3,43,82,92,3,37,49,69.58
5.3,0,4,68,1751,1380,20.0,60,70,84,1,55,75,71.37
6.8,4,3,53,0,0,1.3,49,81,79,0,83,21,74.04
7.9,1,3,42,1172,0,7.9,52,52,79,4,45,59,71.31
8.2,0,5,44,1929,1960,33.2,64,48,79,2,55,77,78.85
7.4,1,0,0,1571,1168,16.9,71,54,73,3,63,58,61.35
7.4,2,4,80,1452,1210,14.1,81,49,73,2,81,56,82.12
8.0,1,2,60,1496,0,13.3,69,76,80,2,62,45,78.83
7.2,2,3,84,2012,1720,30.1,62,28,90,4,53,93,82.29
9.2,0,2,40,1096,0,5.0,45,87,86,2,74,76,77.77
8.5,1,3,29,1118,1357,9.7,81,72,83,0,69,86,79.5
8.5,3,4,78,1787,0,18.6,74,38,63,2,66,54,88.14
6.3,0,3,42,1223,1509,11.9,52,58,87,1,52,34,62.97
